0.3180770567456457,0.9540544939021429
0.8687541464471956,0.5093146114782463
0.964519511610058,0.2834416625071445
0.42104671564616947,0.9167729612031811
0.9279205247392038,0.3964374409132066
0.8413564819221209,0.5547532576169734
0.716790030408978,0.7083549403889943
0.9859986797815892,0.17562122619156226
0.53391119092378,0.8500730254552882
0.9989890291890314,0.08890140555607717
0.8052345430896224,0.6114605834639302
1.0043738348479658,0.09797985529124634
0.6490585844696551,0.7710003608001985
0.1194191250481259,0.9971276785197574
0.9743610724112354,0.2578911328416936
0.9661094236032227,0.2817381594436451
0.2518386600347921,0.9784996412384119
0.024776494507805707,1.0056410202553083
0.8832912959880871,0.4866546507493954
0.03594878640285497,1.0045590515123195
0.49241049012527127,0.8800446288568216
0.4559976664332227,0.8922165591015158
0.6187453504557555,0.790172450124032
0.9939643164565364,0.17887515689436334
0.22086296909648517,0.9801307511404002
0.6466812845152897,0.7647286132166271
0.8331620767457477,0.5725319267517099
1.0050882760647795,0.007911340147097386
0.7413953285159005,0.6820729563282061
0.41149707304342786,0.9182505618083727
0.6410483978527592,0.7751289566103611
0.5506129141724688,0.8480417152863319
0.8316526392870784,0.5732632293103042
0.5794723002232606,0.8218271625533805
0.9245099844929757,0.40271792070836526
0.8515707341682529,0.5345947188723846
0.7041911010851848,0.7231670823531148
0.5565246472521386,0.8423700655352786
0.7504444725583094,0.6693213045490145
0.9988085783676909,0.10860887664283925
0.694151511519353,0.729471704810474
0.43972717739611167,0.911796186900294
0.2571574161869181,0.9686694520739572
0.16143531887031665,0.9961879738415926
0.23646873161147938,0.9773113009564062
0.999317688642797,0.13862299882531467
1.000268244258136,0.07613161549579654
0.9782647002406515,0.23956261875636006
0.49265008955322603,0.8785598070432528
0.9008479701102395,0.4421248835741172
0.6231431665792917,0.7877490782771276
0.976595369523156,0.229664543322353
0.8036557292390157,0.6068012144042149
0.564137535492807,0.8384239569788786
0.854991345932132,0.5349279528992782
0.9992521184696874,0.05960340144688175
0.05718417144040513,1.0065132859344144
0.6220063535548971,0.7859421490839923
0.9037327707124584,0.4377230564434394
0.30068456852516773,0.9559529670893944
0.48283511287844033,0.879631151212217
0.7761798030922052,0.6522806417056289
